Date,Vehicle_ID,Vehicle_Type,Driver_ID,City,State,Fuel_Type,Fuel_Quantity_Liters,Fuel_Price_Per_Liter_INR,Total_Fuel_Cost_INR,Distance_KM,Mileage_KMPL,Maintenance_Cost_INR,Department,Route_Type,Is_Fraud
2025-08-03,VH1184,Truck,DR0584,Pune,Maharashtra,Petrol,14.06,102.11,1435.67,120.8,8.59,1245.02,Administration,Mixed,0
2025-10-06,VH1185,Truck,DR0585,Bengaluru,Karnataka,Petrol,11.6,99.59,1155.24,89.4,7.71,1190.88,Operations,Urban,0
2024-09-17,VH1186,Car,DR0586,Bengaluru,Karnataka,Petrol,9.6,100.05,960.48,195.0,20.31,841.26,Operations,Highway,0
2025-04-07,VH1187,Van,DR0587,Ahmedabad,Gujarat,CNG,12.4,77.06,955.54,133.1,10.73,1478.12,Logistics,Urban,0
2025-11-06,VH1188,Mini-Truck,DR0588,Mumbai,Maharashtra,CNG,9.96,77.93,776.18,138.2,13.88,2099.64,Sales,Urban,0
2024-09-29,VH1189,Van,DR0589,Ahmedabad,Gujarat,Petrol,7.77,104.21,809.71,88.2,11.35,216.82,Sales,Mixed,0
2024-06-20,VH1190,Bus,DR0590,Delhi,Delhi,CNG,3.5,76.97,269.39,26.4,7.55,1656.5,Maintenance,Urban,0
2025-01-31,VH1191,Truck,DR0591,Pune,Maharashtra,Petrol,8.01,96.43,772.4,94.9,11.85,1999.56,Sales,Urban,0
2025-06-17,VH1192,Car,DR0592,Ahmedabad,Gujarat,Petrol,4.82,99.94,481.71,92.9,19.28,858.83,Operations,Urban,0
2024-10-04,VH1193,Car,DR0593,Mumbai,Maharashtra,Petrol,0.22,99.96,21.99,4.0,17.9,1239.21,Maintenance,Urban,0
2024-04-20,VH1194,Mini-Truck,DR0594,Hyderabad,Telangana,CNG,9.15,76.61,700.98,103.9,11.35,1584.77,Logistics,Urban,0
2025-05-05,VH1195,Car,DR0595,Chennai,Tamil Nadu,Diesel,11.19,88.11,985.95,217.3,19.42,1793.52,Sales,Highway,0
2024-08-21,VH1196,SUV,DR0596,Ahmedabad,Gujarat,Diesel,20.54,92.61,1902.21,168.6,8.21,1524.14,Maintenance,Highway,0
2024-03-10,VH1197,Van,DR0597,Delhi,Delhi,Petrol,6.09,103.64,631.17,97.3,15.98,152.94,Operations,Mixed,0
2025-04-13,VH1198,Mini-Truck,DR0598,Ahmedabad,Gujarat,Diesel,20.22,85.02,1719.1,183.4,9.07,609.61,Administration,Highway,0
2024-12-01,VH1199,Van,DR0599,Pune,Maharashtra,Diesel,5.57,87.25,485.98,79.2,14.22,866.74,Operations,Urban,0
2024-07-29,VH1000,Van,DR0500,Bengaluru,Karnataka,Diesel,13.15,85.59,1125.51,157.9,12.01,1677.65,Logistics,Mixed,0
2024-07-01,VH1001,Car,DR0501,Ahmedabad,Gujarat,Diesel,12.31,92.36,1136.95,176.7,14.36,1114.38,Maintenance,Highway,0
2025-02-04,VH1002,Car,DR0502,Pune,Maharashtra,Diesel,6.0,91.38,548.28,101.8,16.96,728.29,Administration,Urban,0
2025-05-19,VH1003,Car,DR0503,Chennai,Tamil Nadu,Diesel,4.61,90.66,417.94,100.5,21.8,772.33,Sales,Urban,0
2025-07-16,VH1004,SUV,DR0504,Kolkata,West Bengal,Diesel,12.69,94.41,1198.06,121.3,9.56,1102.53,Operations,Urban,0
2024-12-21,VH1005,Van,DR0505,Hyderabad,Telangana,Diesel,7.53,86.33,650.06,78.9,10.48,2086.13,Sales,Urban,0
2025-06-26,VH1006,Van,DR0506,Delhi,Delhi,Diesel,3.26,94.23,307.19,41.8,12.83,723.2,Maintenance,Urban,0
2025-08-04,VH1007,Mini-Truck,DR0507,Mumbai,Maharashtra,Diesel,1.56,85.65,133.61,17.0,10.93,1642.02,Logistics,Urban,0
2024-07-17,VH1008,Bus,DR0508,Pune,Maharashtra,Diesel,20.75,88.93,1845.3,151.7,7.31,1827.18,Operations,Mixed,0
2024-10-31,VH1009,Bus,DR0509,Hyderabad,Telangana,Petrol,1.95,99.1,193.24,15.4,7.89,1782.37,Sales,Urban,0
2024-11-22,VH1010,SUV,DR0510,Mumbai,Maharashtra,Petrol,10.69,101.52,1085.25,120.5,11.27,57.93,Sales,Urban,0
2025-05-31,VH1011,Truck,DR0511,Delhi,Delhi,Diesel,5.67,94.46,535.59,62.1,10.95,2205.0,Sales,Urban,0
2025-10-11,VH1012,Mini-Truck,DR0512,Hyderabad,Telangana,Petrol,3.5,104.76,366.66,44.7,12.76,1181.73,Maintenance,Mixed,0
2025-12-26,VH1013,Van,DR0513,Mumbai,Maharashtra,Diesel,11.57,86.62,1002.19,133.4,11.53,1519.39,Administration,Mixed,0
2025-07-07,VH1014,Bus,DR0514,Delhi,Delhi,Petrol,27.49,99.48,2734.71,121.5,4.42,1452.71,Operations,Urban,0
2024-01-08,VH1015,SUV,DR0515,Bengaluru,Karnataka,CNG,21.54,77.87,1677.32,274.9,12.76,1740.02,Maintenance,Highway,0
2024-09-24,VH1016,Mini-Truck,DR0516,Pune,Maharashtra,Diesel,19.83,86.66,1718.47,231.6,11.68,1064.04,Sales,Highway,0
2025-09-04,VH1017,Truck,DR0517,Kolkata,West Bengal,Diesel,14.07,89.4,1257.86,131.0,9.31,1906.11,Administration,Mixed,0
2024-09-25,VH1018,SUV,DR0518,Pune,Maharashtra,CNG,15.42,78.23,1206.31,215.6,13.98,813.82,Administration,Highway,0
2025-10-06,VH1019,Truck,DR0519,Chennai,Tamil Nadu,Diesel,29.81,94.73,2823.9,219.4,7.36,1082.29,Sales,Highway,0
2024-12-29,VH1020,Van,DR0520,Chennai,Tamil Nadu,CNG,14.97,79.59,1191.46,181.9,12.15,1188.57,Sales,Mixed,0
2025-02-20,VH1021,SUV,DR0521,Mumbai,Maharashtra,Petrol,19.6,96.64,1894.14,173.5,8.85,185.16,Sales,Highway,0
2024-10-15,VH1022,Mini-Truck,DR0522,Delhi,Delhi,Diesel,14.74,86.26,1271.47,177.8,12.06,639.31,Maintenance,Mixed,0
2025-10-01,VH1023,Mini-Truck,DR0523,Pune,Maharashtra,CNG,0.21,81.43,17.1,2.6,12.16,1262.92,Maintenance,Urban,0
2025-10-01,VH1023,Mini-Truck,DR0523,Pune,Maharashtra,CNG,0.21,81.43,17.1,2.6,12.16,1262.92,Maintenance,Urban,0
2025-12-02,VH1025,Bus,DR0525,Bengaluru,Karnataka,Diesel,18.34,88.8,1628.59,14.5,0.79,728.72,Maintenance,Urban,1
2025-09-13,VH1026,Mini-Truck,DR0526,Mumbai,Maharashtra,Petrol,13.22,104.02,1375.14,165.5,12.52,936.62,Logistics,Mixed,0
2025-11-06,VH1027,Van,DR0527,Pune,Maharashtra,Petrol,6.92,95.06,657.82,79.2,11.45,1048.41,Administration,Urban,0
2024-08-09,VH1028,SUV,DR0528,Bengaluru,Karnataka,Petrol,18.13,100.59,1823.7,152.1,8.39,563.42,Operations,Highway,0
2025-07-29,VH1029,SUV,DR0529,Pune,Maharashtra,Diesel,7.08,92.89,657.66,81.0,11.44,1593.05,Maintenance,Mixed,0
2024-11-19,VH1030,Truck,DR0530,Chennai,Tamil Nadu,Diesel,10.88,93.69,1019.35,59.3,5.45,1320.52,Logistics,Urban,0
2025-02-09,VH1031,Truck,DR0531,Kolkata,West Bengal,Petrol,15.46,100.68,1556.51,145.6,9.42,1571.06,Maintenance,Urban,0
2025-08-01,VH1032,Van,DR0532,Pune,Maharashtra,Petrol,8.87,101.17,897.38,139.2,15.7,1505.57,Maintenance,Urban,0
2025-07-26,VH1033,Mini-Truck,DR0533,Pune,Maharashtra,Petrol,22.1,99.2,2192.32,182.8,8.27,853.79,Logistics,Highway,0
2025-11-19,VH1034,SUV,DR0534,Hyderabad,Telangana,Diesel,15.37,90.17,1385.91,123.4,8.03,911.23,Operations,Urban,0
2024-12-09,VH1035,Bus,DR0535,Kolkata,West Bengal,Petrol,10.39,94.96,986.63,67.2,6.47,801.99,Logistics,Urban,0
2024-11-28,VH1036,SUV,DR0536,Delhi,Delhi,Diesel,21.05,94.29,1984.8,189.2,8.99,845.32,Operations,Mixed,0
2024-10-27,VH1037,SUV,DR0537,Hyderabad,Telangana,Petrol,15.68,101.9,1597.79,21.5,1.37,1409.83,Administration,Urban,1
2024-11-19,VH1038,Truck,DR0538,Hyderabad,Telangana,Diesel,20.09,88.84,1784.8,164.5,8.19,1046.56,Sales,Highway,0
2025-10-16,VH1039,Truck,DR0539,Chennai,Tamil Nadu,Petrol,23.22,102.25,2374.24,183.2,7.89,1863.48,Sales,Mixed,0
2025-12-13,VH1040,Bus,DR0540,Hyderabad,Telangana,Diesel,23.43,91.13,2135.18,175.5,7.49,1380.75,Operations,Highway,0
2024-09-24,VH1041,Car,DR0541,Kolkata,West Bengal,Diesel,3.45,87.95,303.43,58.1,16.86,1246.42,Sales,Urban,0
2024-10-03,VH1042,Truck,DR0542,Delhi,Delhi,Diesel,19.01,91.92,1747.4,152.3,8.01,1659.58,Logistics,Highway,0
2024-07-13,VH1043,Mini-Truck,DR0543,Mumbai,Maharashtra,Diesel,4.24,93.58,396.78,57.2,13.5,853.41,Sales,Mixed,0
2025-11-09,VH1044,Car,DR0544,Mumbai,Maharashtra,Diesel,4.67,90.12,420.86,63.8,13.66,1264.71,Maintenance,Urban,0
2025-02-22,VH1045,Van,DR0545,Pune,Maharashtra,Petrol,12.72,97.75,1243.38,132.7,10.43,797.06,Sales,Highway,0
2024-01-31,VH1046,Bus,DR0546,Hyderabad,Telangana,Diesel,39.69,91.88,3646.72,181.0,4.56,1192.77,Maintenance,Highway,0
2024-12-28,VH1047,SUV,DR0547,Bengaluru,Karnataka,Diesel,14.26,88.88,1267.43,127.8,8.96,1022.51,Operations,Highway,0
2024-03-27,VH1048,SUV,DR0548,Hyderabad,Telangana,CNG,6.84,79.44,543.37,95.5,13.97,1247.5,Administration,Mixed,0
2024-06-13,VH1049,Van,DR0549,Kolkata,West Bengal,Petrol,4.5,99.26,446.67,59.4,13.19,861.75,Maintenance,Urban,0
2025-05-11,VH1050,Bus,DR0550,Bengaluru,Karnataka,Diesel,23.16,90.07,2086.02,155.4,6.71,945.64,Administration,Mixed,0
2024-04-20,VH1051,Van,DR0551,Delhi,Delhi,Diesel,14.09,93.17,1312.77,158.4,11.24,1627.55,Administration,Mixed,0
2025-06-03,VH1052,Truck,DR0552,Kolkata,West Bengal,Diesel,2.28,85.39,194.69,19.0,8.33,1320.46,Operations,Urban,0
2024-05-19,VH1053,Bus,DR0553,Hyderabad,Telangana,Diesel,14.74,85.38,1258.5,102.9,6.98,1237.84,Administration,Mixed,0
2024-05-26,VH1054,Mini-Truck,DR0554,Delhi,Delhi,Petrol,14.94,99.64,1488.62,127.9,8.56,2020.76,Logistics,Mixed,0
2025-12-04,VH1055,Mini-Truck,DR0555,Chennai,Tamil Nadu,Diesel,15.51,89.92,1394.66,177.8,11.46,1031.55,Operations,Mixed,0
2024-12-02,VH1056,SUV,DR0556,Chennai,Tamil Nadu,Diesel,7.76,93.47,725.33,103.7,13.36,270.19,Logistics,Urban,0
2025-11-13,VH1057,Bus,DR0557,Pune,Maharashtra,Diesel,42.06,93.72,3941.86,257.0,6.11,1854.11,Administration,Highway,0
2024-10-29,VH1058,Car,DR0558,Delhi,Delhi,Petrol,17.73,104.9,1859.88,248.4,14.01,480.22,Logistics,Highway,0
2024-09-13,VH1059,SUV,DR0559,Hyderabad,Telangana,Diesel,11.04,93.46,1031.8,128.9,11.68,759.06,Logistics,Mixed,0
2025-08-06,VH1060,Van,DR0560,Ahmedabad,Gujarat,Diesel,8.84,86.11,761.21,131.2,14.85,1504.3,Operations,Mixed,0
2024-07-06,VH1061,Truck,DR0561,Ahmedabad,Gujarat,Diesel,15.64,86.45,1352.08,155.9,9.97,1518.15,Sales,Highway,0
2024-08-18,VH1062,Mini-Truck,DR0562,Bengaluru,Karnataka,Petrol,21.71,99.24,2154.5,203.2,9.36,1211.57,Operations,Highway,0
2024-01-23,VH1063,Car,DR0563,Hyderabad,Telangana,Diesel,8.39,93.67,785.89,138.8,16.54,1844.63,Logistics,Mixed,0
2025-02-11,VH1064,Mini-Truck,DR0564,Mumbai,Maharashtra,Diesel,4.59,87.9,403.46,52.2,11.38,1978.55,Maintenance,Urban,0
2025-12-16,VH1065,Bus,DR0565,Mumbai,Maharashtra,Diesel,23.22,89.02,2067.04,102.4,4.41,892.19,Operations,Urban,0
2025-01-24,VH1066,Mini-Truck,DR0566,Kolkata,West Bengal,CNG,4.31,77.47,333.9,53.7,12.45,1048.14,Sales,Urban,0
2024-05-20,VH1067,Truck,DR0567,Bengaluru,Karnataka,Diesel,27.15,89.22,2422.32,207.4,7.64,1430.21,Maintenance,Highway,0
2025-12-29,VH1068,Bus,DR0568,Pune,Maharashtra,Diesel,37.54,92.04,3455.18,150.9,4.02,791.8,Maintenance,Mixed,0
2025-08-28,VH1069,Van,DR0569,Delhi,Delhi,Petrol,10.11,96.96,980.27,129.9,12.85,715.0,Maintenance,Mixed,0
2024-08-14,VH1070,Truck,DR0570,Ahmedabad,Gujarat,Diesel,33.87,88.7,3004.27,181.9,5.37,1926.23,Sales,Highway,0
2025-04-03,VH1071,Bus,DR0571,Pune,Maharashtra,Petrol,92.72,102.04,9461.15,225.9,6.59,1577.93,Logistics,Highway,1
2024-05-28,VH1072,Van,DR0572,Pune,Maharashtra,Diesel,33.87,91.82,3109.94,167.7,12.81,1277.16,Maintenance,Highway,1
2024-05-28,VH1072,Van,DR0572,Pune,Maharashtra,Diesel,33.87,91.82,3109.94,167.7,12.81,1277.16,Maintenance,Highway,1
2024-06-19,VH1074,Mini-Truck,DR0574,Pune,Maharashtra,Diesel,16.55,93.78,1552.06,136.5,8.25,924.54,Maintenance,Urban,0
2025-05-16,VH1075,Truck,DR0575,Ahmedabad,Gujarat,Diesel,11.6,85.17,987.97,120.5,10.39,1296.12,Sales,Mixed,0
2025-09-29,VH1076,SUV,DR0576,Ahmedabad,Gujarat,Petrol,13.46,100.28,1349.77,153.6,11.41,2195.63,Sales,Mixed,0
2025-12-29,VH1077,Truck,DR0577,Bengaluru,Karnataka,Diesel,22.09,87.91,1941.93,142.5,6.45,1274.97,Logistics,Mixed,0
2024-04-13,VH1078,Van,DR0578,Hyderabad,Telangana,Diesel,13.65,94.43,1288.97,200.8,14.71,1315.35,Sales,Highway,0
2025-05-06,VH1079,Mini-Truck,DR0579,Chennai,Tamil Nadu,Diesel,13.57,91.2,1237.58,181.6,13.38,1632.37,Operations,Highway,0
2025-02-15,VH1080,SUV,DR0580,Hyderabad,Telangana,Diesel,9.63,91.43,880.47,123.9,12.86,1408.23,Maintenance,Mixed,0
2024-01-05,VH1081,Truck,DR0581,Delhi,Delhi,Diesel,11.5,89.97,1034.65,76.0,6.61,928.06,Sales,Urban,0
2024-10-20,VH1082,SUV,DR0582,Mumbai,Maharashtra,CNG,11.75,84.29,990.41,147.7,12.57,1295.83,Administration,Highway,0
2024-08-22,VH1083,Mini-Truck,DR0583,Bengaluru,Karnataka,CNG,9.12,81.74,745.47,80.4,8.82,1292.47,Maintenance,Urban,0
2024-09-08,VH1084,Mini-Truck,DR0584,Chennai,Tamil Nadu,Petrol,10.75,104.94,1128.11,131.9,12.27,1365.92,Maintenance,Mixed,0
2025-01-24,VH1085,Bus,DR0585,Delhi,Delhi,Diesel,28.05,86.9,2437.55,201.1,7.17,1486.05,Sales,Highway,0
2025-08-28,VH1086,SUV,DR0586,Pune,Maharashtra,CNG,11.61,81.41,945.17,139.3,12.0,598.43,Maintenance,Mixed,0
2025-05-26,VH1087,Van,DR0587,Kolkata,West Bengal,Petrol,5.56,100.07,556.39,82.4,14.83,538.36,Sales,Urban,0
2025-10-14,VH1088,SUV,DR0588,Kolkata,West Bengal,Petrol,9.67,94.0,908.98,129.7,13.41,1507.52,Administration,Mixed,0
2025-08-28,VH1089,Truck,DR0589,Pune,Maharashtra,Diesel,0.45,94.18,42.38,5.3,11.66,1703.76,Maintenance,Urban,0
2024-11-19,VH1090,SUV,DR0590,Chennai,Tamil Nadu,Diesel,12.51,93.47,1169.31,167.8,13.41,1573.04,Operations,Highway,0
2025-08-02,VH1091,Bus,DR0591,Kolkata,West Bengal,Diesel,17.74,90.82,1611.15,102.0,5.75,2517.11,Logistics,Urban,0
2025-02-08,VH1092,SUV,DR0592,Bengaluru,Karnataka,Diesel,6.53,92.63,604.87,84.5,12.94,1691.58,Sales,Urban,0
2025-05-19,VH1093,Truck,DR0593,Ahmedabad,Gujarat,Petrol,27.67,98.01,2711.94,195.6,7.07,1716.98,Maintenance,Highway,0
2024-01-04,VH1094,SUV,DR0594,Bengaluru,Karnataka,Diesel,9.72,86.52,840.97,128.9,13.26,1359.83,Administration,Highway,0
2025-05-23,VH1095,Mini-Truck,DR0595,Hyderabad,Telangana,Diesel,4.55,89.17,405.72,50.7,11.14,688.4,Logistics,Urban,0
2025-05-25,VH1096,Car,DR0596,Bengaluru,Karnataka,Petrol,13.84,101.05,1398.53,223.6,16.16,1898.42,Maintenance,Highway,0
2024-07-03,VH1097,Truck,DR0597,Hyderabad,Telangana,Petrol,15.57,98.08,1527.11,176.1,11.31,1911.18,Operations,Highway,0
2024-02-01,VH1098,Car,DR0598,Delhi,Delhi,Diesel,34.2,86.67,2964.11,222.7,19.81,1252.65,Sales,Highway,1
2024-04-11,VH1099,Van,DR0599,Ahmedabad,Gujarat,Diesel,2.23,92.81,206.97,31.8,14.25,1109.5,Operations,Urban,0
2025-05-23,VH1100,Car,DR0500,Pune,Maharashtra,Diesel,7.37,93.62,689.98,108.6,14.74,1470.01,Sales,Mixed,0
2025-07-28,VH1101,Van,DR0501,Kolkata,West Bengal,CNG,10.36,82.65,856.25,145.4,14.03,128.32,Operations,Urban,0
2025-01-03,VH1102,Van,DR0502,Mumbai,Maharashtra,Diesel,13.15,85.25,1121.04,197.6,15.03,1427.4,Maintenance,Highway,0
2024-06-16,VH1103,SUV,DR0503,Bengaluru,Karnataka,Diesel,9.79,85.52,837.24,108.0,11.03,1410.49,Logistics,Urban,0
2025-07-08,VH1104,Mini-Truck,DR0504,Ahmedabad,Gujarat,Diesel,9.54,93.65,893.42,85.3,8.94,693.95,Maintenance,Mixed,0
2025-08-17,VH1105,Truck,DR0505,Bengaluru,Karnataka,Diesel,81.05,91.28,7398.24,184.3,6.73,988.74,Operations,Highway,1
2025-07-22,VH1106,Van,DR0506,Bengaluru,Karnataka,Diesel,3.73,93.78,349.8,50.9,13.63,560.97,Logistics,Urban,0
2025-07-12,VH1107,Car,DR0507,Delhi,Delhi,Diesel,10.45,88.81,928.06,228.0,21.82,1627.58,Operations,Highway,0
2024-12-03,VH1108,Car,DR0508,Pune,Maharashtra,Diesel,3.73,94.41,352.15,78.9,21.15,1066.37,Administration,Urban,0
2025-11-11,VH1109,Mini-Truck,DR0509,Mumbai,Maharashtra,Diesel,10.32,92.38,953.36,126.2,12.23,735.24,Maintenance,Highway,0
2024-07-26,VH1110,Car,DR0510,Bengaluru,Karnataka,Petrol,5.56,100.94,561.23,97.3,17.5,1417.84,Logistics,Mixed,0
2025-07-06,VH1111,SUV,DR0511,Bengaluru,Karnataka,CNG,16.38,75.92,1243.57,189.9,11.59,1823.88,Maintenance,Mixed,0
2024-03-13,VH1112,Mini-Truck,DR0512,Mumbai,Maharashtra,CNG,13.3,82.07,1091.53,155.1,11.66,741.25,Operations,Highway,0
2024-09-22,VH1113,Van,DR0513,Hyderabad,Telangana,CNG,9.21,81.12,747.12,103.9,11.28,1849.99,Sales,Urban,0
2024-05-16,VH1114,Van,DR0514,Hyderabad,Telangana,Diesel,11.11,89.5,994.34,175.0,15.75,1032.96,Administration,Mixed,0
2025-01-04,VH1115,Mini-Truck,DR0515,Ahmedabad,Gujarat,CNG,21.49,82.43,1771.42,214.0,9.96,1348.93,Logistics,Highway,0
2024-02-12,VH1116,Truck,DR0516,Bengaluru,Karnataka,Diesel,8.95,91.38,817.85,59.9,6.69,1331.74,Operations,Urban,0
2024-12-31,VH1117,Van,DR0517,Pune,Maharashtra,Petrol,6.73,96.98,652.68,77.3,11.49,842.12,Logistics,Urban,0
2024-10-30,VH1118,Truck,DR0518,Mumbai,Maharashtra,Diesel,17.39,88.33,1536.06,194.6,11.19,3.67,Sales,Highway,0
2025-08-25,VH1119,Mini-Truck,DR0519,Ahmedabad,Gujarat,Diesel,18.7,90.21,1686.93,157.3,8.41,1095.34,Logistics,Mixed,0
2025-07-02,VH1120,Truck,DR0520,Delhi,Delhi,CNG,27.18,81.66,2219.52,285.7,10.51,824.7,Logistics,Highway,0
2024-09-08,VH1121,Mini-Truck,DR0521,Chennai,Tamil Nadu,Diesel,15.76,86.44,1362.29,200.1,12.7,150.92,Maintenance,Highway,0
2024-03-28,VH1122,Truck,DR0522,Mumbai,Maharashtra,Petrol,19.22,104.2,2002.72,110.3,5.74,1921.82,Administration,Mixed,0
2025-12-14,VH1123,Mini-Truck,DR0523,Delhi,Delhi,Petrol,9.01,104.37,940.37,112.4,12.48,1473.23,Administration,Urban,0
2024-11-07,VH1124,SUV,DR0524,Chennai,Tamil Nadu,Petrol,12.5,100.09,1251.12,119.1,9.53,1277.76,Maintenance,Mixed,0
2024-06-25,VH1125,Mini-Truck,DR0525,Hyderabad,Telangana,CNG,17.77,80.06,1422.67,242.6,13.65,129.87,Administration,Highway,0
2025-04-09,VH1126,Truck,DR0526,Kolkata,West Bengal,CNG,14.76,78.45,1157.92,121.5,8.23,1181.31,Sales,Mixed,0
2025-09-15,VH1127,SUV,DR0527,Pune,Maharashtra,Diesel,14.96,86.18,1289.25,134.5,8.99,2072.32,Maintenance,Mixed,0
2025-05-13,VH1128,Mini-Truck,DR0528,Delhi,Delhi,Petrol,18.88,96.66,1824.94,191.3,10.13,1045.76,Operations,Highway,0
2025-01-16,VH1129,Car,DR0529,Chennai,Tamil Nadu,Petrol,6.4,104.56,669.18,116.3,18.16,1906.42,Operations,Highway,0
2024-12-19,VH1130,Car,DR0530,Bengaluru,Karnataka,Diesel,4.93,89.12,439.36,102.0,20.71,2309.6,Sales,Urban,0
2025-10-01,VH1131,SUV,DR0531,Delhi,Delhi,Petrol,12.8,104.78,1341.18,141.7,11.07,987.51,Administration,Mixed,0
2025-07-27,VH1132,Truck,DR0532,Mumbai,Maharashtra,CNG,33.72,82.93,2796.4,184.8,5.48,644.02,Logistics,Urban,0
2025-10-29,VH1133,Bus,DR0533,Ahmedabad,Gujarat,Petrol,34.61,101.67,3518.8,242.6,7.01,1150.31,Logistics,Highway,0
2025-10-20,VH1134,Car,DR0534,Chennai,Tamil Nadu,Petrol,4.7,103.4,485.98,98.0,20.83,1168.24,Administration,Mixed,0
2025-06-01,VH1135,Bus,DR0535,Ahmedabad,Gujarat,CNG,28.48,78.89,2246.79,175.7,6.17,1305.64,Sales,Highway,0
2024-11-18,VH1136,Mini-Truck,DR0536,Hyderabad,Telangana,Diesel,10.4,87.2,906.88,105.0,10.1,1107.74,Administration,Mixed,0
2025-09-10,VH1137,Van,DR0537,Bengaluru,Karnataka,Diesel,11.61,94.29,1094.71,142.6,12.28,1352.81,Sales,Mixed,0
2024-09-06,VH1138,Van,DR0538,Pune,Maharashtra,Petrol,10.17,100.03,1017.31,133.5,13.13,635.17,Logistics,Urban,0
2025-07-24,VH1139,SUV,DR0539,Bengaluru,Karnataka,Petrol,10.02,95.87,960.62,91.9,9.17,1431.59,Maintenance,Urban,0
2025-04-29,VH1140,Car,DR0540,Pune,Maharashtra,Diesel,8.69,90.42,785.75,170.1,19.58,349.9,Sales,Highway,0
2025-01-20,VH1141,Car,DR0541,Ahmedabad,Gujarat,Petrol,3.56,98.67,351.27,75.1,21.08,1215.52,Administration,Mixed,0
2025-10-19,VH1142,Bus,DR0542,Mumbai,Maharashtra,Diesel,34.13,94.58,3228.02,195.2,5.72,2409.9,Sales,Mixed,0
2025-01-12,VH1143,Mini-Truck,DR0543,Bengaluru,Karnataka,Petrol,8.77,97.06,851.22,104.6,11.93,1464.2,Administration,Urban,0
2024-12-05,VH1144,Mini-Truck,DR0544,Pune,Maharashtra,Diesel,17.76,88.68,1574.96,18.8,1.06,417.6,Sales,Urban,1
2025-03-30,VH1145,Mini-Truck,DR0545,Ahmedabad,Gujarat,Diesel,8.59,94.96,815.71,111.2,12.95,1522.31,Operations,Mixed,0
2024-03-31,VH1146,Mini-Truck,DR0546,Ahmedabad,Gujarat,Petrol,9.59,102.87,986.52,126.1,13.15,948.11,Maintenance,Mixed,0
2024-03-31,VH1146,Mini-Truck,DR0546,Ahmedabad,Gujarat,Petrol,9.59,102.87,986.52,126.1,13.15,948.11,Maintenance,Mixed,0
2024-05-04,VH1148,Car,DR0548,Ahmedabad,Gujarat,Petrol,8.47,100.46,850.9,150.8,17.81,953.93,Operations,Urban,0
2025-11-25,VH1149,Car,DR0549,Chennai,Tamil Nadu,CNG,5.42,81.19,440.05,99.3,18.33,521.1,Operations,Highway,0
2025-12-15,VH1150,Truck,DR0550,Kolkata,West Bengal,Diesel,21.93,94.49,2072.17,237.5,10.83,1022.53,Logistics,Highway,0
2025-05-25,VH1151,SUV,DR0551,Bengaluru,Karnataka,Diesel,23.08,94.74,2186.6,194.3,8.42,1377.48,Logistics,Mixed,0
2025-12-21,VH1152,Van,DR0552,Delhi,Delhi,Petrol,17.44,103.21,1799.98,192.2,11.02,1626.99,Sales,Mixed,0
2024-04-03,VH1153,Van,DR0553,Kolkata,West Bengal,CNG,16.12,83.82,1351.18,217.8,13.51,1720.45,Operations,Highway,0
2024-10-22,VH1154,Van,DR0554,Bengaluru,Karnataka,Diesel,1.58,87.31,137.95,24.5,15.49,1518.2,Maintenance,Urban,0
2024-08-02,VH1155,SUV,DR0555,Bengaluru,Karnataka,CNG,7.03,77.87,547.43,90.1,12.82,1610.17,Operations,Urban,0
2024-11-04,VH1156,SUV,DR0556,Ahmedabad,Gujarat,Petrol,9.44,104.73,988.65,121.8,12.9,826.71,Maintenance,Mixed,0
2024-12-23,VH1157,Bus,DR0557,Chennai,Tamil Nadu,Petrol,57.98,104.37,6051.37,249.3,4.3,68.69,Maintenance,Highway,0
2024-07-10,VH1158,Van,DR0558,Delhi,Delhi,Petrol,16.2,97.29,1576.1,184.7,11.4,909.93,Operations,Highway,0
2024-03-26,VH1159,SUV,DR0559,Hyderabad,Telangana,Petrol,14.25,103.88,1480.29,180.4,12.66,1060.78,Administration,Highway,0
2024-09-22,VH1160,Van,DR0560,Bengaluru,Karnataka,Diesel,13.16,90.06,1185.19,142.9,10.86,1590.68,Administration,Highway,0
2025-03-14,VH1161,Truck,DR0561,Delhi,Delhi,Diesel,18.87,85.57,1614.71,149.6,7.93,1039.38,Sales,Urban,0
2025-05-17,VH1162,Van,DR0562,Bengaluru,Karnataka,Diesel,7.45,93.4,695.83,118.8,15.94,1622.58,Sales,Mixed,0
2024-07-29,VH1163,SUV,DR0563,Mumbai,Maharashtra,Diesel,21.59,91.58,1977.21,187.8,8.7,1321.08,Maintenance,Highway,0
2024-08-16,VH1164,Truck,DR0564,Bengaluru,Karnataka,Diesel,12.21,90.1,1100.12,123.9,10.15,1219.15,Administration,Urban,0
2024-07-09,VH1165,Truck,DR0565,Chennai,Tamil Nadu,Diesel,25.98,90.71,2356.65,163.7,6.3,842.48,Operations,Highway,0
2024-07-24,VH1166,Mini-Truck,DR0566,Mumbai,Maharashtra,Diesel,13.78,87.53,1206.16,187.8,13.63,1569.46,Logistics,Highway,0
2024-07-24,VH1166,Mini-Truck,DR0566,Mumbai,Maharashtra,Diesel,13.78,87.53,1206.16,187.8,13.63,1569.46,Logistics,Highway,0
2024-12-02,VH1168,Bus,DR0568,Mumbai,Maharashtra,Petrol,8.82,95.67,843.81,51.4,5.83,1069.15,Maintenance,Urban,0
